Ticker,Buy Date,Sell Date,Buy Price,Sell Price,Profit,Profit Percent,Gain Factor,Trade Status,Buy Price Commission,Sell Price Commission,Profit Commission,Profit Percent Commission,Gain Factor Commission
IBSD,2023-05-21,2023-05-25 00:00:00,3.06,3.0,-0.06000000000000005,-1.960784313725492,0.9803921568627451,Closed,3.061836,2.9982,-0.0636359999999998,-2.078360826641264,0.9792163917335873
BBOB,2023-05-23,2023-07-31 00:00:00,2.14,2.36,0.21999999999999975,10.280373831775687,1.102803738317757,Closed,2.141284,2.358584,0.21729999999999983,10.148116737434167,1.1014811673743417
BNOI,2023-05-28,2023-05-29 00:00:00,1.2,1.13,-0.07000000000000006,-5.833333333333339,0.9416666666666667,Closed,1.20072,1.129322,-0.07139800000000007,-5.946265573988946,0.9405373442601105
IBSD,2023-05-29,2023-05-31 00:00:00,2.95,2.85,-0.10000000000000009,-3.3898305084745792,0.9661016949152542,Closed,2.9517700000000002,2.84829,-0.10348000000000024,-3.505693194252948,0.9649430680574705
BMNS,2023-05-31,2023-07-27 00:00:00,0.58,0.87,0.29000000000000004,50.000000000000014,1.5,Closed,0.580348,0.869478,0.28913,49.82010793523886,1.4982010793523886
BNOI,2023-05-31,2023-06-06 00:00:00,1.1,1.12,0.020000000000000018,1.8181818181818195,1.0181818181818183,Closed,1.1006600000000002,1.119328,0.018667999999999907,1.6960732651318213,1.0169607326513181
IBSD,2023-06-01,2023-08-02 00:00:00,2.85,3.22,0.3700000000000001,12.982456140350882,1.1298245614035087,Closed,2.85171,3.218068,0.36635799999999996,12.846958491571723,1.1284695849157171
BNOI,2023-06-07,2023-07-03 00:00:00,1.14,1.25,0.1100000000000001,9.649122807017553,1.0964912280701755,Closed,1.1406839999999998,1.24925,0.10856600000000016,9.517622759677542,1.0951762275967754
TASC,2023-06-08,2023-06-22 00:00:00,7.36,7.3,-0.0600000000000005,-0.8152173913043546,0.9918478260869564,Closed,7.364416,7.2956199999999995,-0.06879600000000075,-0.9341677602134472,0.9906583223978656
TASC,2023-06-26,2023-07-06 00:00:00,7.28,7.4,0.1200000000000001,1.6483516483516498,1.0164835164835164,Closed,7.284368000000001,7.395560000000001,0.11119199999999996,1.5264467693010562,1.0152644676930105
BNOI,2023-07-06,2023-07-26 00:00:00,1.22,1.39,0.16999999999999993,13.93442622950819,1.139344262295082,Closed,1.220732,1.389166,0.16843399999999997,13.797786901629513,1.1379778690162952
TASC,2023-07-09,2023-07-12 00:00:00,7.4,7.35,-0.05000000000000071,-0.6756756756756852,0.9932432432432432,Closed,7.40444,7.34559,-0.05885000000000051,-0.7947933942337368,0.9920520660576626
TASC,2023-07-20,2023-08-01 00:00:00,7.39,7.46,0.07000000000000028,0.9472259810554842,1.0094722598105548,Closed,7.3944339999999995,7.455524,0.06109000000000009,0.8261619482978697,1.0082616194829788
BMNS,2023-07-31,2023-08-01 00:00:00,0.88,0.85,-0.030000000000000027,-3.4090909090909123,0.9659090909090908,Closed,0.880528,0.84949,-0.03103800000000001,-3.5249304962477073,0.964750695037523
BNOI,2023-08-01,2023-08-21 00:00:00,1.34,1.46,0.11999999999999988,8.955223880597005,1.08955223880597,Closed,1.340804,1.4591239999999999,0.11831999999999976,8.824556012661041,1.0882455601266103
TASC,2023-08-02,2023-08-09 00:00:00,7.41,7.62,0.20999999999999996,2.834008097165991,1.0283400809716599,Closed,7.414446,7.6154280000000005,0.20098200000000066,2.710681283537579,1.0271068128353757
BMNS,2023-08-02,2023-09-21 00:00:00,0.84,0.94,0.09999999999999998,11.904761904761903,1.119047619047619,Closed,0.8405039999999999,0.9394359999999999,0.09893200000000002,11.770556713590896,1.117705567135909
BBOB,2023-08-03,2023-08-28 00:00:00,2.35,3.37,1.02,43.40425531914894,1.4340425531914893,Closed,2.35141,3.367978,1.016568,43.232273401916295,1.4323227340191629
TASC,2023-08-10,2023-09-24 00:00:00,7.64,8.79,1.1499999999999995,15.052356020942401,1.150523560209424,Closed,7.644584,8.784726,1.140141999999999,14.914375981740788,1.149143759817408
IBSD,2023-08-13,2023-08-31 00:00:00,3.1,3.13,0.029999999999999805,0.9677419354838646,1.0096774193548386,Closed,3.1018600000000003,3.128122,0.026261999999999563,0.8466532983435604,1.0084665329834357
BNOI,2023-08-22,2023-08-30 00:00:00,1.61,1.92,0.30999999999999983,19.25465838509316,1.1925465838509315,Closed,1.6109660000000001,1.9188479999999999,0.30788199999999977,19.11163860689796,1.1911163860689795
BBOB,2023-08-29,2023-11-08 00:00:00,3.25,3.16,-0.08999999999999986,-2.7692307692307647,0.9723076923076923,Closed,3.25195,3.1581040000000002,-0.09384599999999965,-2.8858377281323406,0.9711416227186765
BNOI,2023-09-03,2023-09-12 00:00:00,1.91,1.9,-0.010000000000000009,-0.5235602094240842,0.9947643979057592,Closed,1.911146,1.89886,-0.012286000000000019,-0.6428603570841798,0.9935713964291581
IBSD,2023-09-05,2023-09-24 00:00:00,3.13,3.47,0.3400000000000003,10.86261980830672,1.1086261980830672,Closed,3.131878,3.467918,0.3360400000000001,10.729664437759073,1.1072966443775907
BNOI,2023-09-14,2023-09-28 00:00:00,1.9,2.41,0.5100000000000002,26.842105263157904,1.2684210526315791,Closed,1.9011399999999998,2.408554,0.5074140000000003,26.68998600839498,1.2668998600839498
BMNS,2023-09-25,2023-10-11 00:00:00,0.95,0.9,-0.04999999999999993,-5.263157894736835,0.9473684210526316,Closed,0.9505699999999999,0.89946,-0.05110999999999988,-5.376773935638605,0.946232260643614
IBSD,2023-09-25,2023-10-05 00:00:00,3.45,3.47,0.020000000000000018,0.5797101449275368,1.0057971014492755,Closed,3.45207,3.467918,0.015848000000000084,0.4590868667205498,1.0045908686672056
TASC,2023-09-26,2023-10-09 00:00:00,8.8,8.8,0.0,0.0,1.0,Closed,8.805280000000002,8.79472,-0.01056000000000168,-0.1199280431741146,0.9988007195682589
BNOI,2023-10-01,2023-10-08 00:00:00,2.47,2.49,0.020000000000000018,0.8097165991902842,1.008097165991903,Closed,2.4714820000000004,2.488506,0.017023999999999706,0.6888174787435112,1.0068881747874352
IBSD,2023-10-08,2023-10-24 00:00:00,3.6,3.52,-0.08000000000000007,-2.222222222222224,0.9777777777777777,Closed,3.60216,3.517888,-0.0842719999999999,-2.339485197770224,0.9766051480222978
BNOI,2023-10-10,2023-10-11 00:00:00,2.46,2.42,-0.040000000000000036,-1.6260162601626031,0.983739837398374,Closed,2.4614759999999998,2.418548,-0.042927999999999855,-1.7439942538541857,0.9825600574614581
TASC,2023-10-10,2023-10-11 00:00:00,8.78,8.7,-0.08000000000000007,-0.9111617312072902,0.9908883826879271,Closed,8.785267999999999,8.69478,-0.09048799999999879,-1.029997035946983,0.9897000296405302
BNOI,2023-10-12,2023-10-19 00:00:00,2.39,2.5,0.10999999999999988,4.6025104602510405,1.0460251046025104,Closed,2.3914340000000003,2.4985,0.10706599999999966,4.477062716345074,1.0447706271634507
BMNS,2023-10-12,2023-10-26 00:00:00,0.91,0.91,0.0,0.0,1.0,Closed,0.9105460000000001,0.909454,-0.001092000000000093,-0.11992804317410574,0.9988007195682589
TASC,2023-10-12,2023-10-24 00:00:00,8.7,8.6,-0.09999999999999964,-1.1494252873563178,0.9885057471264368,Closed,8.705219999999999,8.59484,-0.11037999999999926,-1.2679748472755343,0.9873202515272447
BNOI,2023-10-23,2023-10-26 00:00:00,2.5,2.45,-0.04999999999999982,-1.9999999999999927,0.9800000000000001,Closed,2.5015,2.4485300000000003,-0.05296999999999974,-2.1175294823106032,0.978824705176894
IBSD,2023-10-25,2023-10-29 00:00:00,3.49,3.42,-0.07000000000000028,-2.005730659025796,0.979942693409742,Closed,3.4920940000000003,3.417948,-0.07414600000000027,-2.1232532686691785,0.9787674673133082
TASC,2023-10-26,2023-10-29 00:00:00,8.5,8.3,-0.1999999999999993,-2.35294117647058,0.9764705882352942,Closed,8.5051,8.295020000000001,-0.2100799999999996,-2.4700473833347,0.975299526166653
BMNS,2023-10-29,2023-11-07 00:00:00,0.91,1.03,0.12,13.186813186813188,1.1318681318681318,Closed,0.9105460000000001,1.029382,0.11883599999999994,13.051070456627114,1.1305107045662712
IBSD,2023-10-30,2023-11-08 00:00:00,3.34,3.48,0.14000000000000012,4.19161676646707,1.0419161676646707,Closed,3.3420039999999998,3.477912,0.13590800000000014,4.066661799327593,1.040666617993276
BNOI,2023-10-30,2023-11-07 00:00:00,2.35,2.76,0.4099999999999997,17.446808510638284,1.174468085106383,Closed,2.35141,2.7583439999999997,0.4069339999999997,17.305956851421048,1.1730595685142104
TASC,2023-10-31,2023-11-06 00:00:00,8.3,8.85,0.5499999999999989,6.626506024096372,1.0662650602409638,Closed,8.30498,8.84469,0.5397099999999995,6.498630941916771,1.0649863094191676
BMNS,2023-11-08,2024-01-28 00:00:00,1.0,1.68,0.6799999999999999,68.0,1.68,Closed,1.0006,1.678992,0.6783920000000001,67.79852088746753,1.6779852088746754
BNOI,2023-11-08,2023-11-21 00:00:00,2.52,2.63,0.10999999999999988,4.36507936507936,1.0436507936507935,Closed,2.521512,2.628422,0.10691000000000006,4.239916367639736,1.0423991636763974
BBOB,2023-11-09,2023-12-04 00:00:00,3.16,3.29,0.1299999999999999,4.113924050632908,1.0411392405063291,Closed,3.161896,3.288026,0.12612999999999985,3.989062258847219,1.039890622588472
TASC,2023-11-09,2023-11-13 00:00:00,8.7,8.6,-0.09999999999999964,-1.1494252873563178,0.9885057471264368,Closed,8.705219999999999,8.59484,-0.11037999999999926,-1.2679748472755343,0.9873202515272447
IBSD,2023-11-09,2023-11-28 00:00:00,3.46,3.5,0.040000000000000036,1.1560693641618507,1.0115606936416186,Closed,3.462076,3.4979,0.035823999999999856,1.0347548696215756,1.0103475486962157
TASC,2023-11-15,2023-12-21 00:00:00,8.7,8.88,0.1800000000000015,2.0689655172413968,1.020689655172414,Closed,8.705219999999999,8.874672,0.1694520000000015,1.9465562042085267,1.0194655620420852
BNOI,2023-11-22,2023-11-28 00:00:00,2.59,2.46,-0.1299999999999999,-5.0193050193050155,0.9498069498069498,Closed,2.591554,2.458524,-0.13302999999999976,-5.133213508188514,0.9486678649181148
BNOI,2023-11-29,2023-11-30 00:00:00,2.48,2.39,-0.08999999999999986,-3.6290322580645102,0.9637096774193549,Closed,2.481488,2.388566,-0.09292200000000017,-3.7446080738653653,0.9625539192613464
IBSD,2023-11-30,2023-12-05 00:00:00,3.47,3.4,-0.07000000000000028,-2.0172910662824286,0.9798270893371757,Closed,3.4720820000000003,3.39796,-0.07412200000000047,-2.1347998117556113,0.9786520018824438
BNOI,2023-12-03,2023-12-21 00:00:00,2.64,2.44,-0.20000000000000018,-7.5757575757575815,0.9242424242424242,Closed,2.641584,2.438536,-0.2030479999999999,-7.6866001611154475,0.9231339983888455
BBOB,2023-12-05,2023-12-21 00:00:00,3.16,3.55,0.3899999999999997,12.341772151898724,1.1234177215189873,Closed,3.161896,3.5478699999999996,0.3859739999999996,12.207042862889848,1.1220704286288985
IBSD,2023-12-06,2023-12-07 00:00:00,3.41,3.36,-0.050000000000000266,-1.4662756598240547,0.9853372434017594,Closed,3.412046,3.357984,-0.054062000000000054,-1.584445227291779,0.9841555477270822
TASC,2023-12-22,2023-12-24 00:00:00,8.88,8.64,-0.2400000000000002,-2.702702702702705,0.9729729729729729,Closed,8.885328000000001,8.634816,-0.2505120000000005,-2.8193894474126386,0.9718061055258737
BNOI,2023-12-22,2023-12-25 00:00:00,2.44,2.38,-0.06000000000000005,-2.4590163934426252,0.9754098360655737,Closed,2.441464,2.3785719999999997,-0.06289200000000017,-2.5759953863747396,0.9742400461362526
BBOB,2023-12-26,2024-01-02 00:00:00,3.51,3.42,-0.08999999999999986,-2.5641025641025603,0.9743589743589745,Closed,3.5121059999999997,3.417948,-0.09415799999999974,-2.6809555292465475,0.9731904447075346
TASC,2023-12-26,2024-01-11 00:00:00,8.53,9.2,0.6699999999999999,7.854630715123095,1.078546307151231,Closed,8.535117999999999,9.194479999999999,0.6593619999999998,7.725282767033799,1.077252827670338
BNOI,2023-12-27,2024-01-21 00:00:00,2.3,2.87,0.5700000000000003,24.78260869565219,1.2478260869565219,Closed,2.30138,2.868278,0.5668980000000001,24.632959354821896,1.246329593548219
BBOB,2024-01-03,2024-03-11 00:00:00,3.35,3.74,0.3900000000000001,11.641791044776124,1.1164179104477612,Closed,3.35201,3.737756,0.38574600000000014,11.507901229411612,1.115079012294116
TASC,2024-01-14,2024-02-29 00:00:00,9.35,9.78,0.4299999999999997,4.5989304812834195,1.0459893048128341,Closed,9.35561,9.774132,0.4185219999999994,4.47348703077618,1.044734870307762
IBSD,2024-01-18,2024-01-29 00:00:00,3.77,4.01,0.23999999999999977,6.366047745358085,1.063660477453581,Closed,3.772262,4.007594,0.2353320000000001,6.238485025695461,1.0623848502569546
BNOI,2024-01-22,2024-02-11 00:00:00,3.0,3.0,0.0,0.0,1.0,Closed,3.0018,2.9982,-0.0035999999999996035,-0.11992804317408234,0.9988007195682592
BMNS,2024-01-29,2024-02-05 00:00:00,1.61,1.69,0.07999999999999985,4.968944099378873,1.0496894409937887,Closed,1.6109660000000001,1.6889859999999999,0.07801999999999976,4.843056898779971,1.0484305689877997
IBSD,2024-01-30,2024-02-07 00:00:00,4.05,4.2,0.15000000000000036,3.7037037037037126,1.0370370370370372,Closed,4.05243,4.1974800000000005,0.14505000000000035,3.5793338811527984,1.035793338811528
IBSD,2024-02-08,2024-02-20 00:00:00,4.19,4.1,-0.09000000000000075,-2.147971360381879,0.9785202863961812,Closed,4.192514,4.0975399999999995,-0.09497400000000056,-2.2653233835355246,0.9773467661646448
BMNS,2024-02-11,2024-02-25 00:00:00,1.32,1.25,-0.07000000000000006,-5.303030303030307,0.9469696969696969,Closed,1.320792,1.24925,-0.071542,-5.416598525733045,0.9458340147426696
BNOI,2024-02-13,2024-02-29 00:00:00,3.09,3.52,0.43000000000000016,13.915857605178001,1.13915857605178,Closed,3.0918539999999997,3.517888,0.42603400000000047,13.77924054628713,1.1377924054628714
IBSD,2024-02-21,2024-02-25 00:00:00,4.2,4.15,-0.04999999999999982,-1.1904761904761862,0.9880952380952381,Closed,4.20252,4.1475100000000005,-0.05500999999999934,-1.3089765188505786,0.9869102348114942
BMNS,2024-02-26,2024-03-07 00:00:00,1.26,1.33,0.07000000000000006,5.55555555555556,1.0555555555555556,Closed,1.260756,1.329202,0.068446,5.4289648433162325,1.0542896484331623
IBSD,2024-02-27,2024-02-28 00:00:00,4.11,4.03,-0.08000000000000007,-1.9464720194647216,0.9805352798053528,Closed,4.112466,4.027582000000001,-0.08488399999999974,-2.064065696834934,0.9793593430316506
IBSD,2024-02-29,2024-03-10 00:00:00,4.05,3.97,-0.07999999999999963,-1.9753086419752997,0.980246913580247,Closed,4.05243,3.9676180000000003,-0.08481199999999989,-2.0928677361484316,0.9790713226385157
BNOI,2024-03-03,2024-03-11 00:00:00,3.73,3.7,-0.029999999999999805,-0.8042895442359197,0.9919571045576409,Closed,3.732238,3.6977800000000003,-0.03445799999999988,-0.9232530186981611,0.9907674698130184
TASC,2024-03-04,2024-03-07 00:00:00,9.85,9.31,-0.5399999999999991,-5.482233502538063,0.9451776649746194,Closed,9.85591,9.304414000000001,-0.5514959999999984,-5.595586810350323,0.9440441318964968
BMNS,2024-03-10,2024-03-25 00:00:00,1.29,1.34,0.050000000000000044,3.8759689922480653,1.0387596899224807,Closed,1.290774,1.339196,0.048421999999999965,3.7513925753075257,1.0375139257530752
TASC,2024-03-10,2024-03-25 00:00:00,9.38,9.15,-0.23000000000000043,-2.452025586353949,0.9754797441364605,Closed,9.385628,9.14451,-0.24111800000000017,-2.5690129632241994,0.974309870367758
IBSD,2024-03-11,2024-03-24 00:00:00,4.0,4.05,0.04999999999999982,1.2499999999999956,1.0125,Closed,4.0024,4.0475699999999994,0.04516999999999971,1.1285728562862212,1.0112857285628623
BNOI,2024-03-13,2024-03-25 00:00:00,3.63,3.65,0.020000000000000018,0.5509641873278243,1.0055096418732783,Closed,3.6321779999999997,3.6478099999999998,0.01563200000000009,0.4303753835852783,1.0043037538358528
BBOB,2024-03-13,2024-03-24 00:00:00,3.64,3.58,-0.06000000000000005,-1.6483516483516498,0.9835164835164835,Closed,3.6421840000000003,3.577852,-0.06433200000000028,-1.7663028556492555,0.9823369714435074
IBSD,2024-03-25,2024-03-26 00:00:00,4.05,3.95,-0.09999999999999964,-2.469135802469127,0.9753086419753088,Closed,4.05243,3.94763,-0.1048,-2.586102659392019,0.9741389734060798
BNOI,2024-03-26,2024-03-27 00:00:00,3.44,3.43,-0.009999999999999787,-0.29069767441859845,0.9970930232558141,Closed,3.442064,3.4279420000000003,-0.014121999999999524,-0.4102770895602036,0.9958972291043979
BBOB,2024-03-26,2024-03-27 00:00:00,3.2,3.2,0.0,0.0,1.0,Closed,3.2019200000000003,3.19808,-0.0038400000000002876,-0.1199280431741045,0.998800719568259
BNOI,2024-03-28,Open Trade - Last Close Price Used,3.46,3.6,0.14000000000000012,4.046242774566478,1.0404624277456649,Open,3.462076,3.59784,0.135764,3.9214621516107675,1.0392146215161078
BBOB,2024-03-28,2024-03-31 00:00:00,3.17,3.05,-0.1200000000000001,-3.78548895899054,0.9621451104100947,Closed,3.1719019999999998,3.04817,-0.12373199999999995,-3.900877139331542,0.9609912286066846
BMNS,2024-03-28,Open Trade - Last Close Price Used,1.28,1.35,0.07000000000000006,5.468750000000004,1.0546875,Open,1.2807680000000001,1.3491900000000001,0.06842199999999998,5.34226339196482,1.0534226339196482
TASC,2024-03-28,Open Trade - Last Close Price Used,8.59,9.18,0.5899999999999999,6.868451688009311,1.0686845168800931,Open,8.595153999999999,9.174491999999999,0.5793379999999999,6.74028644512943,1.0674028644512943
BBOB,2024-04-01,Open Trade - Last Close Price Used,3.09,3.33,0.2400000000000002,7.766990291262143,1.0776699029126213,Open,3.0918539999999997,3.328002,0.23614800000000047,7.6377474486182235,1.0763774744861823
IBSD,2024-04-01,Open Trade - Last Close Price Used,4.0,4.17,0.16999999999999993,4.249999999999998,1.0425,Open,4.0024,4.167498,0.1650980000000004,4.1249750149910165,1.04124975014991
