Date,Cash,Equity_Value,Total_Value,Daily_Return,Total_Return,Drawdown,Active_Positions,Days_Since_Start
2024-06-09T00:00:00Z,93950.2,0,93950.2,0,-6.0498,0,1,0
2024-06-09T00:00:00Z,93950.2,0,93950.2,0,-6.0498,-6.0498,1,1
2024-06-09T00:00:00Z,88263.4,0,88263.4,-6.05299403300898,-11.7366,-11.7366,2,2
2024-06-09T00:00:00Z,82917.9,0,82917.9,-6.05630419856928,-17.0821,-17.0821,3,3
2024-06-09T00:00:00Z,82917.9,0,82917.9,0,-17.0821,-17.0821,3,4
2024-06-09T00:00:00Z,82917.9,0,82917.9,0,-17.0821,-17.0821,3,5
2024-06-09T00:00:00Z,82917.9,0,82917.9,0,-17.0821,-17.0821,3,6
2024-06-09T00:00:00Z,82917.9,0,82917.9,0,-17.0821,-17.0821,3,7
2024-06-09T00:00:00Z,82917.9,0,82917.9,0,-17.0821,-17.0821,3,8
2024-06-09T00:00:00Z,77897.5,0,77897.5,-6.05466370952472,-22.1025,-22.1025,4,9
2024-06-09T00:00:00Z,73174.25,0,73174.25,-6.06341666934112,-26.82575,-26.82575,5,10
2024-06-09T00:00:00Z,73174.25,0,73174.25,0,-26.82575,-26.82575,5,11
2024-06-09T00:00:00Z,68735.45,0,68735.45,-6.06606832321479,-31.26455,-31.26455,6,12
2024-06-09T00:00:00Z,68735.45,0,68735.45,0,-31.26455,-31.26455,6,13
2024-06-09T00:00:00Z,64569.45,0,64569.45,-6.06091907450959,-35.43055,-35.43055,7,14
2024-06-09T00:00:00Z,60645.33,0,60645.33,-6.07736321123999,-39.35467,-39.35467,8,15
2024-06-09T00:00:00Z,60645.33,0,60645.33,0,-39.35467,-39.35467,8,16
2024-06-09T00:00:00Z,56965.33,0,56965.33,-6.06806822553361,-43.03467,-43.03467,9,17
2024-06-09T00:00:00Z,56965.33,0,56965.33,0,-43.03467,-43.03467,9,18
2024-06-09T00:00:00Z,56965.33,0,56965.33,0,-43.03467,-43.03467,9,19
2024-06-09T00:00:00Z,53512.33,0,53512.33,-6.06158166730536,-46.48767,-46.48767,10,20
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,21
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,22
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,23
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,24
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,25
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,26
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,27
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,28
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,29
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,30
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,31
2024-06-09T00:00:00Z,53512.33,0,53512.33,0,-46.48767,-46.48767,10,32
2024-06-10T00:00:00Z,53512.33,3597,57109.33,6.7218153274208,-42.89067,-42.89067,10,33
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,34
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,35
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,36
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,37
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,38
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,39
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,40
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,41
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,42
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,43
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,44
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,45
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,46
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,47
2024-06-10T00:00:00Z,53512.33,3597,57109.33,0,-42.89067,-42.89067,10,48
2024-06-10T00:00:00Z,53512.33,7249,60761.33,6.39475196084423,-39.23867,-39.23867,10,49
2024-06-10T00:00:00Z,53512.33,13248.8,66761.13,9.87437240099912,-33.23887,-33.23887,10,50
2024-06-10T00:00:00Z,53512.33,13248.8,66761.13,0,-33.23887,-33.23887,10,51
2024-06-10T00:00:00Z,53512.33,13248.8,66761.13,0,-33.23887,-33.23887,10,52
2024-06-10T00:00:00Z,53512.33,17122.92,70635.25,5.80295749937127,-29.36475,-29.36475,10,53
2024-06-10T00:00:00Z,53512.33,21234.72,74747.05,5.82117285632882,-25.25295,-25.25295,10,54
2024-06-10T00:00:00Z,53512.33,25581.32,79093.65,5.81507898973939,-20.90635,-20.90635,10,55
2024-06-10T00:00:00Z,53512.33,25581.32,79093.65,0,-20.90635,-20.90635,10,56
2024-06-10T00:00:00Z,53512.33,25581.32,79093.65,0,-20.90635,-20.90635,10,57
2024-06-10T00:00:00Z,53512.33,25581.32,79093.65,0,-20.90635,-20.90635,10,58
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,6.37377336865855,-15.8651,-15.8651,10,59
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,0,-15.8651,-15.8651,10,60
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,0,-15.8651,-15.8651,10,61
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,0,-15.8651,-15.8651,10,62
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,0,-15.8651,-15.8651,10,63
2024-06-10T00:00:00Z,53512.33,30622.57,84134.9,0,-15.8651,-15.8651,10,64
2024-06-10T00:00:00Z,53512.33,35918.07,89430.4,6.29405870809854,-10.5696,-10.5696,10,65
2024-06-10T00:00:00Z,53512.33,35918.07,89430.4,0,-10.5696,-10.5696,10,66
2024-06-10T00:00:00Z,53512.33,35918.07,89430.4,0,-10.5696,-10.5696,10,67
2024-06-10T00:00:00Z,53512.33,35918.07,89430.4,0,-10.5696,-10.5696,10,68
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,-0.04708689662576,-10.61171,-10.61171,10,69
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,70
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,71
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,72
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,73
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,74
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,75
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,76
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,77
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,78
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,79
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,80
2024-06-11T00:00:00Z,53512.33,35875.96,89388.29,0,-10.61171,-10.61171,10,81
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,-0.13625945859351,-10.73351,-10.73351,10,82
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,83
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,84
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,85
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,86
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,87
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,88
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,89
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,90
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,91
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,92
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,93
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,94
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,95
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,96
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,97
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,98
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,99
2024-06-11T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,100
2024-06-12T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,101
2024-06-12T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,102
2024-06-12T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,103
2024-06-12T00:00:00Z,53512.33,35754.16,89266.49,0,-10.73351,-10.73351,10,104
2024-06-12T00:00:00Z,53512.33,35838.38,89350.71,0.09434671397968,-10.64929,-10.64929,10,105
2024-06-12T00:00:00Z,53512.33,35838.38,89350.71,0,-10.64929,-10.64929,10,106
2024-06-12T00:00:00Z,53512.33,35838.38,89350.71,0,-10.64929,-10.64929,10,107
2024-06-12T00:00:00Z,53512.33,35838.38,89350.71,0,-10.64929,-10.64929,10,108
2024-06-12T00:00:00Z,53512.33,35838.38,89350.71,0,-10.64929,-10.64929,10,109
2024-06-12T00:00:00Z,53512.33,41475.18,94987.51,6.30862362481507,-5.01249,-5.01249,10,110
2024-06-12T00:00:00Z,53512.33,41475.18,94987.51,0,-5.01249,-5.01249,10,111
2024-06-12T00:00:00Z,58894,36179.68,95073.68,0.0907171900811,-4.92632,-4.92632,9,112
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,-3.76852983917315,-8.5092,-8.5092,10,113
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,114
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,115
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,116
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,117
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,118
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,119
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,120
2024-06-12T00:00:00Z,55311.12,36179.68,91490.8,0,-8.5092,-8.5092,10,121
2024-06-12T00:00:00Z,55311.12,36185.13,91496.25,0.00595688309644,-8.50375,-8.50375,10,122
2024-06-12T00:00:00Z,55311.12,36185.13,91496.25,0,-8.50375,-8.50375,10,123
2024-06-12T00:00:00Z,55311.12,36185.13,91496.25,0,-8.50375,-8.50375,10,124
2024-06-12T00:00:00Z,55311.12,36185.13,91496.25,0,-8.50375,-8.50375,10,125
2024-06-12T00:00:00Z,55311.12,36053.46,91364.58,-0.14390753719415,-8.63542,-8.63542,10,126
2024-06-12T00:00:00Z,55311.12,36053.46,91364.58,0,-8.63542,-8.63542,10,127
2024-06-12T00:00:00Z,55311.12,36053.46,91364.58,0,-8.63542,-8.63542,10,128
