Date,Cash,Equity_Value,Total_Value,Daily_Return,Total_Return,Drawdown,Active_Positions,Days_Since_Start
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,59
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,60
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,61
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,62
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,63
2024-06-10T00:00:00Z,49160.09,27898.52,77058.61,0,-22.94139,-22.94139,8,64
2024-06-10T00:00:00Z,49160.09,33771.52,82931.61,7.62147150071874,-17.06839,-17.06839,8,65
2024-06-10T00:00:00Z,49160.09,39217.87,88377.96,6.56727874932128,-11.62204,-11.62204,8,66
2024-06-10T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,67
2024-06-10T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,68
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,69
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,70
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,71
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,72
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,73
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,74
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,75
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,76
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,77
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,78
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,79
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,80
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,81
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,82
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,83
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,84
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,85
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,86
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,87
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,88
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,89
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,90
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,91
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,92
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,93
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,94
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,95
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,96
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,97
2024-06-11T00:00:00Z,49160.09,39217.87,88377.96,0,-11.62204,-11.62204,8,98
2024-06-11T00:00:00Z,49160.09,39144.92,88305.01,-0.08254320421064,-11.69499,-11.69499,8,99
2024-06-11T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,100
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,101
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,102
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,103
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,104
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,105
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,106
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,107
2024-06-12T00:00:00Z,49160.09,39144.92,88305.01,0,-11.69499,-11.69499,8,108
2024-06-12T00:00:00Z,49160.09,39436.72,88596.81,0.33044557721017,-11.40319,-11.40319,8,109
2024-06-12T00:00:00Z,49160.09,50566.32,99726.41,12.56207757367336,-0.27359,-0.27359,8,110
2024-06-12T00:00:00Z,49160.09,50566.32,99726.41,0,-0.27359,-0.27359,8,111
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0.15143430912634,-0.12257,-0.12257,8,112
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,113
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,114
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,115
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,116
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,117
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,118
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,119
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,120
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,121
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,122
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,123
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,124
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,125
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,126
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,127
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,128
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,129
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,130
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,131
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,132
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,133
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,134
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,135
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,136
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,137
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,138
2024-06-12T00:00:00Z,49160.09,50717.34,99877.43,0,-0.12257,-0.12257,8,139
2024-06-12T00:00:00Z,49160.09,50882.22,100042.31,0.16508234142589,0.04231,0,8,140
2024-06-12T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,141
2024-06-12T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,142
2024-06-12T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,143
2024-06-12T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,144
2024-06-13T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,145
2024-06-13T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,146
2024-06-13T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,147
2024-06-13T00:00:00Z,49160.09,50882.22,100042.31,0,0.04231,0,8,148
2024-06-13T00:00:00Z,49160.09,50906.5,100066.59,0.02426973147661,0.06659,0,8,149
2024-06-13T00:00:00Z,49160.09,50906.5,100066.59,0,0.06659,0,8,150
2024-06-13T00:00:00Z,49160.09,50906.5,100066.59,0,0.06659,0,8,151
2024-06-13T00:00:00Z,49160.09,50906.5,100066.59,0,0.06659,0,8,152
2024-06-13T00:00:00Z,49160.09,50851.54,100011.63,-0.0549234264903,0.01163,-0.0549234264903,8,153
2024-06-13T00:00:00Z,49160.09,50851.54,100011.63,0,0.01163,-0.0549234264903,8,154
2024-06-13T00:00:00Z,49160.09,50851.54,100011.63,0,0.01163,-0.0549234264903,8,155
2024-06-13T00:00:00Z,49160.09,50851.54,100011.63,0,0.01163,-0.0549234264903,8,156
2024-06-13T00:00:00Z,49160.09,50851.54,100011.63,0,0.01163,-0.0549234264903,8,157
2024-06-13T00:00:00Z,49160.09,50705.64,99865.73,-0.14588303380317,-0.13427,-0.20072633633264,8,158
2024-06-13T00:00:00Z,49160.09,50705.64,99865.73,0,-0.13427,-0.20072633633264,8,159
2024-06-13T00:00:00Z,49160.09,50705.64,99865.73,0,-0.13427,-0.20072633633264,8,160
2024-06-13T00:00:00Z,49160.09,50705.64,99865.73,0,-0.13427,-0.20072633633264,8,161
2024-06-13T00:00:00Z,49160.09,50705.64,99865.73,0,-0.13427,-0.20072633633264,8,162
2024-06-13T00:00:00Z,49160.09,50661.76,99821.85,-0.04393899689113,-0.17815,-0.24457713608508,8,163
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,-0.06723978768176,-0.24527,-0.31165247061981,8,164
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,165
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,166
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,167
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,168
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,169
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,170
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,171
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,172
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,173
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,174
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,175
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,176
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,177
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,178
2024-06-13T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,179
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,180
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,181
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,182
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,183
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,184
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,185
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,186
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,187
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,188
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,189
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,190
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,191
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,192
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,193
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,194
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,195
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,196
2024-06-23T00:00:00Z,49160.09,50594.64,99754.73,0,-0.24527,-0.31165247061981,8,197
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0.07312936439204,-0.17232,-0.23875101569865,8,198
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,199
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,200
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,201
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,202
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,203
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,204
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,205
2024-06-23T00:00:00Z,49160.09,50667.59,99827.68,0,-0.17232,-0.23875101569865,8,206
2024-06-23T00:00:00Z,49160.09,50691.87,99851.96,0.02432191151793,-0.14804,-0.2144871729915,8,207
2024-06-24T00:00:00Z,49160.09,50691.87,99851.96,0,-0.14804,-0.2144871729915,8,208
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,-0.17578022504516,-0.32356,-0.38989037200128,8,209
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,210
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,211
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,212
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,213
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,214
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,215
2024-06-24T00:00:00Z,49160.09,50516.35,99676.44,0,-0.32356,-0.38989037200128,8,216
2024-06-24T00:00:00Z,49160.09,50432.45,99592.54,-0.08417234804935,-0.40746,-0.4737345401697,8,217
2024-06-24T00:00:00Z,49160.09,50432.45,99592.54,0,-0.40746,-0.4737345401697,8,218
2024-06-24T00:00:00Z,49160.09,50432.45,99592.54,0,-0.40746,-0.4737345401697,8,219
2024-06-24T00:00:00Z,49160.09,50432.45,99592.54,0,-0.40746,-0.4737345401697,8,220
2024-06-24T00:00:00Z,49160.09,50432.45,99592.54,0,-0.40746,-0.4737345401697,8,221
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,-0.07324845816765,-0.48041,-0.54663599509087,8,222
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,223
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,224
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,225
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,226
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,227
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,228
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,229
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,230
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,231
2024-06-24T00:00:00Z,49160.09,50359.5,99519.59,0,-0.48041,-0.54663599509087,8,232
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,-0.03659580993049,-0.51683,-0.58303175915158,8,233
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,234
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,235
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,236
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,237
2024-06-24T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,238
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,239
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,240
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,241
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,242
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,243
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,244
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,245
2024-06-26T00:00:00Z,49160.09,50323.08,99483.17,0,-0.51683,-0.58303175915158,8,246
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,-0.01220306912214,-0.52897,-0.59516368050515,8,247
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,248
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,249
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,250
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,251
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,252
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,253
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,254
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,255
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,256
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,257
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,258
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,259
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,260
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,261
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,262
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,263
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,264
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,265
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,266
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,267
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,268
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,269
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,270
2024-06-26T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,271
2024-06-27T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,272
2024-06-27T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,273
2024-06-27T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,274
2024-06-27T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,275
2024-06-27T00:00:00Z,49160.09,50310.94,99471.03,0,-0.52897,-0.59516368050515,8,276
2024-06-27T00:00:00Z,49160.09,50201.02,99361.11,-0.11050453584325,-0.63889,-0.70501053348575,8,277
2024-06-27T00:00:00Z,49160.09,50201.02,99361.11,0,-0.63889,-0.70501053348575,8,278
2024-06-27T00:00:00Z,49160.09,50201.02,99361.11,0,-0.63889,-0.70501053348575,8,279
2024-06-27T00:00:00Z,49160.09,50201.02,99361.11,0,-0.63889,-0.70501053348575,8,280
