Date,Open,High,Low,Close,Volume,Change,Change_Percent,SMA10,SMA50,SMA200,EMA5,EMA10,EMA20,EMA50,EMA200,RSI_14,STOCHk_9_6_3,STOCHd_9_6_3,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,CMF,OBV,ATR,PSAR,PSARl_0.01_0.1,Rolling_Std,Golden_Cross,Death_Cross,Price_Cross_SMA10_Up,Price_Cross_SMA10_Down,Price_Cross_SMA50_Up,Price_Cross_SMA50_Down,Price_Cross_SMA200_Up,Price_Cross_SMA200_Down,SMA10_Up,SMA50_Up,SMA200_Up,Price_Distance_SMA10,Price_Distance_SMA50,Price_Distance_SMA200,SMA50_Above_SMA200,Golden_Death_Cross_Desc,Price_SMA10_Crossover_Desc,Price_Crossover_Desc,RSI_Desc,Stochastic_Desc,CMF_Desc,MACD_Desc,OBV_Desc,PSAR_Desc,ATR_Desc,RSI_9,RSI_25,CMF_20,OBV_SMA_Diff,OBV_RoC,PSARl_0.02_0.2,Rolling_Std_10,Rolling_Std_50
2010-01-05T00:00:00Z,16.55,16.55,16.55,0,8275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.55,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.55,0,0
2010-01-13T00:00:00Z,15.6,15.85,15.35,0,4409469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.55,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.55,0,0
2010-01-14T00:00:00Z,15.75,15.75,15.75,0,5158534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.538,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.526,0,0
2010-01-17T00:00:00Z,15.75,15.75,15.75,0,1030900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.5261,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.5025,0,0
2010-01-18T00:00:00Z,15.75,15.75,15.75,0,511875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.5143,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.4795,0,0
2010-01-21T00:00:00Z,15.4,15.4,15.4,0,1540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.5027,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.4569,0,0
2010-01-24T00:00:00Z,15.2,15.2,15.05,0,10622500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.4912,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.4348,0,0
2010-01-25T00:00:00Z,15.05,15.1,15.05,0,4957458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275000,0,0,16.4624,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.3794,0,0
2010-01-31T00:00:00Z,15,15,15,0,575250,0,0,0,0,0,0,0,0,0,0,0,-967.74,0,0,0,0,0,8275000,0,0,16.4342,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.3262,0,0
2010-02-01T00:00:00Z,15,15,15,0,132210000,0,0,0,0,0,0,0,0,0,0,0,-1764.71,0,0,0,0,0,8275000,0,0,16.3912,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,16.2466,0,0
