Date,Open,High,Low,Close,Volume,Change,Change_Percent,SMA10,SMA50,SMA200,EMA5,EMA10,EMA20,EMA50,EMA200,RSI_14,STOCHk_9_6_3,STOCHd_9_6_3,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,CMF,OBV,ATR,PSAR,PSARl_0.01_0.1,Rolling_Std,Golden_Cross,Death_Cross,Price_Cross_SMA10_Up,Price_Cross_SMA10_Down,Price_Cross_SMA50_Up,Price_Cross_SMA50_Down,Price_Cross_SMA200_Up,Price_Cross_SMA200_Down,SMA10_Up,SMA50_Up,SMA200_Up,Price_Distance_SMA10,Price_Distance_SMA50,Price_Distance_SMA200,SMA50_Above_SMA200,Golden_Death_Cross_Desc,Price_SMA10_Crossover_Desc,Price_Crossover_Desc,RSI_Desc,Stochastic_Desc,CMF_Desc,MACD_Desc,OBV_Desc,PSAR_Desc,ATR_Desc,RSI_9,RSI_25,CMF_20,OBV_SMA_Diff,OBV_RoC,PSARl_0.02_0.2,Rolling_Std_10,Rolling_Std_50
2010-01-05T00:00:00Z,1.9,1.9,1.85,0,35872505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.85,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.85,0,0
2010-01-07T00:00:00Z,1.85,1.85,1.85,0,4819661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.9,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.9,0,0
2010-01-10T00:00:00Z,1.85,1.85,1.85,0,9250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.8995,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.899,0,0
2010-01-13T00:00:00Z,1.85,1.89,1.85,0,3936244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.899,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.898,0,0
2010-01-21T00:00:00Z,1.8,1.8,1.8,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.8985,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.897,0,0
2010-01-24T00:00:00Z,1.8,1.8,1.71,0,33830044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.8965,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8931,0,0
2010-01-25T00:00:00Z,1.75,1.75,1.73,0,741120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.8909,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8821,0,0
2010-01-26T00:00:00Z,1.7,1.7,1.7,0,944834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35872505,0,0,1.8855,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8718,0,0
2010-01-27T00:00:00Z,1.7,1.7,1.7,0,539816,0,0,0,0,0,0,0,0,0,0,0,-850,0,0,0,0,0,35872505,0,0,1.8781,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8581,0,0
2010-01-28T00:00:00Z,1.75,1.75,1.71,0,1950714,0,0,0,0,0,0,0,0,0,0,0,-894.74,0,0,0,0,0,35872505,0,0,1.871,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8455,0,0
2010-01-31T00:00:00Z,1.83,1.83,1.75,0,9102000,0,0,0,0,0,0,0,0,0,0,0,-894.74,0,0,0,0,0,35872505,0,0,1.8642,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8339,0,0
2010-02-01T00:00:00Z,1.75,1.8,1.75,0,89567977,0,0,0,0,0,0,0,0,0,0,0,-894.74,-894.74,0,0,0,0,35872505,0,0,1.8576,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.8232,0,0
2010-02-02T00:00:00Z,1.81,1.85,1.81,0,4250000,0,0,0,0,0,0,0,0,0,0,0,-1133.33,-974.27,0,0,0,0,35872505,0,0,1.8513,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7,0,0
2010-02-03T00:00:00Z,1.89,1.9,1.85,0,15478600,0,0,0,0,0,0,0,0,0,0,0,-850,-959.36,0,0,0,0,35872505,0,0,1.7,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.703,0,0
2010-02-04T00:00:00Z,1.9,1.9,1.85,0,11443332,0,0,0,0,0,0,0,0,0,0,0,-850,-944.44,0,0,0,0,35872505,1.8121,0,1.702,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7109,0,0
2010-02-07T00:00:00Z,1.84,1.84,1.84,0,1287996,0,0,0,0,0,0,0,0,0,0,0,-850,-850,0,0,0,0,35872505,1.8114,0,1.704,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7185,0,0
2010-02-08T00:00:00Z,1.85,1.85,1.8,0,2262500,0,0,0,0,0,0,0,0,0,0,0,-850,-850,0,0,0,0,35872505,1.8114,0,1.706,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7258,0,0
2010-02-09T00:00:00Z,1.85,1.85,1.85,0,370000,0,0,0,0,0,0,0,0,0,0,0,-900,-866.67,0,0,0,0,35872505,1.8086,0,1.7079,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7328,0,0
2010-02-10T00:00:00Z,1.8,1.8,1.8,0,1106847,0,0,0,0,0,0,0,0,0,0,0,-1166.67,-972.22,0,0,0,0,35872505,1.8086,0,1.7098,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,1.7395,0,0
2010-02-14T00:00:00Z,1.8,1.8,1.8,0,1440000,0,0,0,0,0,0,0,0,0,0,0,-1166.67,-1077.78,0,0,0,0,35872505,1.8086,0,1.7117,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-59.9988,0,0,1.7459,0,0
2010-02-15T00:00:00Z,1.85,1.85,1.85,0,133200000,0,0,0,0,0,0,0,0,0,0,0,-1800,-1377.78,0,0,0,0,35872505,1.8157,0,1.7136,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-34.2224,0,0,1.7521,0,0
2010-02-16T00:00:00Z,1.85,1.85,1.85,0,55500000,0,0,0,0,0,0,0,0,0,0,0,-1800,-1588.89,0,0,0,0,35872505,1.8264,0,1.7155,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-29.6773,0,0,1.758,0,0
2010-02-17T00:00:00Z,1.85,1.85,1.85,0,3792500,0,0,0,0,0,0,0,0,0,0,0,-1800,-1800,0,0,0,0,35872505,1.8371,0,1.7173,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-30.1079,0,0,1.7637,0,0
2010-02-24T00:00:00Z,1.82,1.82,1.82,0,910000,0,0,0,0,0,0,0,0,0,0,0,-3600,-2400,0,0,0,0,35872505,1.8421,0,1.7191,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-29.3657,0,0,1.7692,0,0
2010-02-25T00:00:00Z,1.78,1.8,1.78,0,72883000,0,0,0,0,0,0,0,0,0,0,0,-2542.86,-2647.62,0,0,0,0,35872505,1.84,0,1.7209,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-54.4777,0,0,1.7744,0,0
2010-02-28T00:00:00Z,1.76,1.76,1.76,0,352000,0,0,0,0,0,0,0,0,0,0,0,-1955.56,-2699.47,0,0,0,0,35872505,1.8371,0,1.7227,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-55.7167,0,0,1.9,0,0
2010-03-01T00:00:00Z,1.76,1.8,1.76,0,2071718,0,0,0,0,0,0,0,0,0,0,0,-1955.56,-2151.33,0,0,0,0,35872505,1.8336,0,1.7245,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-55.6709,0,0,1.8972,0,0
2010-03-02T00:00:00Z,1.85,1.85,1.85,0,370000,0,0,0,0,0,0,0,0,0,0,0,-1955.56,-1955.56,0,0,0,0,35872505,1.83,0,1.7263,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-55.7494,0,0,1.8945,0,0
2010-03-03T00:00:00Z,1.85,1.85,1.81,0,74181000,0,0,0,0,0,0,0,0,0,0,0,-1955.56,-1955.56,0,0,0,0,35872505,1.8264,0,1.728,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-61.3195,0,0,1.8918,0,0
2010-03-09T00:00:00Z,1.82,1.82,1.82,0,364000,0,0,0,0,0,0,0,0,0,0,0,-1955.56,-1955.56,0,0,0,0,35872505,1.825,0,1.7297,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,-61.1706,0,0,1.8892,0,0
