Date,Open,High,Low,Close,Volume,Change,Change_Percent,SMA10,SMA50,SMA200,EMA5,EMA10,EMA20,EMA50,EMA200,RSI_14,STOCHk_9_6_3,STOCHd_9_6_3,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,CMF,OBV,ATR,PSAR,PSARl_0.01_0.1,Rolling_Std,Golden_Cross,Death_Cross,Price_Cross_SMA10_Up,Price_Cross_SMA10_Down,Price_Cross_SMA50_Up,Price_Cross_SMA50_Down,Price_Cross_SMA200_Up,Price_Cross_SMA200_Down,SMA10_Up,SMA50_Up,SMA200_Up,Price_Distance_SMA10,Price_Distance_SMA50,Price_Distance_SMA200,SMA50_Above_SMA200,Golden_Death_Cross_Desc,Price_SMA10_Crossover_Desc,Price_Crossover_Desc,RSI_Desc,Stochastic_Desc,CMF_Desc,MACD_Desc,OBV_Desc,PSAR_Desc,ATR_Desc,RSI_9,RSI_25,CMF_20,OBV_SMA_Diff,OBV_RoC,PSARl_0.02_0.2,Rolling_Std_10,Rolling_Std_50
2010-01-05T00:00:00Z,0.97,0.97,0.94,0,11412256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.94,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.94,0,0
2010-01-10T00:00:00Z,0.92,0.92,0.92,0,4740723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.97,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.97,0,0
2010-01-11T00:00:00Z,0.9,0.91,0.9,0,12650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9695,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.969,0,0
2010-01-13T00:00:00Z,0.95,0.95,0.86,0,28644143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9681,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9662,0,0
2010-01-14T00:00:00Z,0.89,0.9,0.89,0,8576941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9649,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9598,0,0
2010-01-17T00:00:00Z,0.86,0.86,0.86,0,14274185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9618,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9538,0,0
2010-01-18T00:00:00Z,0.9,0.92,0.9,0,4520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9587,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9482,0,0
2010-01-19T00:00:00Z,0.9,0.92,0.9,0,1913087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11412256,0,0,0.9557,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9429,0,0
2010-01-20T00:00:00Z,0.91,0.95,0.9,0,10369877,0,0,0,0,0,0,0,0,0,0,0,-781.82,0,0,0,0,0,11412256,0,0,0.9528,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.86,0,0
2010-01-21T00:00:00Z,0.95,0.95,0.9,0,1090000,0,0,0,0,0,0,0,0,0,0,0,-955.56,0,0,0,0,0,11412256,0,0,0.95,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.8618,0,0
2010-01-24T00:00:00Z,0.9,0.9,0.9,0,241933,0,0,0,0,0,0,0,0,0,0,0,-955.56,0,0,0,0,0,11412256,0,0,0.9473,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.8636,0,0
2010-01-25T00:00:00Z,0.9,0.9,0.89,0,2770000,0,0,0,0,0,0,0,0,0,0,0,-955.56,-955.56,0,0,0,0,11412256,0,0,0.9447,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.8653,0,0
2010-01-26T00:00:00Z,0.9,0.9,0.9,0,1272600,0,0,0,0,0,0,0,0,0,0,0,-955.56,-955.56,0,0,0,0,11412256,0,0,0.9422,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.867,0,0
2010-01-27T00:00:00Z,0.87,0.88,0.87,0,674986,0,0,0,0,0,0,0,0,0,0,0,-955.56,-955.56,0,0,0,0,11412256,0,0,0.9397,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.8687,0,0
2010-01-31T00:00:00Z,0.87,0.92,0.87,0,7830753,0,0,0,0,0,0,0,0,0,0,0,-1087.5,-999.54,0,0,0,0,11412256,0.9129,0,0.9373,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.95,0,0
2010-02-01T00:00:00Z,0.91,0.91,0.9,0,3061260,0,0,0,0,0,0,0,0,0,0,0,-1087.5,-1043.52,0,0,0,0,11412256,0.9121,0,0.935,0,false,false,false,false,false,false,false,false,false,false,false,0,0,0,false,,,,,,,,,,,0,0,0,0,0,0.9484,0,0
